id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,has_scored,sentiment_score
4808915827295750,M3JWmuBXo,6788206199,谷梁正奇scd,发布了头条文章：《子贵母死：让北魏王朝快速衰落的残酷后宫制度》#历史那些事##北魏##女权#子贵母死：让北魏王朝快速衰落的残酷后宫制度,,,,"历史那些事,北魏,女权",0,0,0,2022-09-01 15:45,iPhone客户端,,,,True,0.9999999999993867
4808902153342800,M3JAje1C8,2154731001,大嘴狸,#感情#情感#大龄女青年##养一只听话的宠物是啥体验##女权#L大嘴狸的微博视频,,,,"感情,大龄女青年,养一只听话的宠物是啥体验,女权",0,0,0,2022-09-01 14:51,iPhone客户端,,"http://f.video.weibocdn.com/o0/qs4D0brolx07YS4HXh8A010412016OQX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673014991&ssig=ookmZki6kn&KID=unistore,video",,True,0.9962429369421636
4808877621906650,M3IWK800q,1882512491,王大渼渼渼渼渼丽,我也不知道自己是不是女权可能是但是的很理智吧！男女分工不同思维不同但是是协作关系希望今后好好合作争取共赢不要男女对立！但是再怎么女权也要承认这个世界还是雄系世界！生而为男真的很幸运很幸运！#女权##女权主义##男人##女人#,,,,"女权,女权主义,男人,女人",0,0,1,2022-09-01 13:13,iPhone 13 Pro,,,,True,0.9999794300894611
4808835892775376,M3HRrbE08,7173897871,银发的Loony206123,#女权#看到一个新闻，真的太气愤了！O网页链接所以说这就是为什么要坚持女权、为什么要坚持为女性发声！荡妇羞辱就像一只看不见的鬼手，可以轻易把任何一个女性拉入深渊！一张裸照可以轻易控制住上海小红楼里的女性;一篇小作文让一个央视的优秀记者再也不能出现在大众视野;而这个新闻里的受害者，她本来可以逃离的，她本来可以过正常生活的！如果不是所谓“节操”和“贞洁”，她完全可以不受这些“名声”的枷锁，主宰自己的人生……,,,,女权,0,0,3,2022-09-01 10:28,OPPO A9,['https://wx4.sinaimg.cn/large/007PuWybgy1h5qw5df9ctj30u00c576g.jpg'],,,True,0.9991640708505185
4808662210320415,M3Dlj1llZ,2630732282,温柔小姑s,吹过我的风，都会替我拥抱你#狗狗##狗#狗#女权#,,,,"狗狗,狗,女权",0,1,4,2022-08-31 22:57,iPhone 7,"['https://wx3.sinaimg.cn/large/9ccdc9faly1h5qcc6hi97j20u01020zb.jpg', 'https://wx1.sinaimg.cn/large/9ccdc9faly1h5qcc6yr18j20u0107gru.jpg']",,,True,0.07474440753925604
4808656656793618,M3Dclsvku,7770271004,狂暴树懒003,#脱口秀大会##颜怡颜悦脱口秀大会杀疯了##女权#这个脱口秀明显不好笑，有点尬，不懂什么叫“杀疯了”，这个热搜倒是让人尬疯了。很明显热搜是脱口秀官方买的或者是微博自己搞的，原因很简单嘛，在微博上搞个两性的话题，能引来很大流量热度。脱口秀我个人认为还是搞笑最重要，搞笑的同时能传达思想和共情就更好了。它是一个边界非常广的平台，什么都可以说，脱口秀人以脱口秀犯禁，什么都可以骂，表达女权思想当然没什么问题，杨笠那场“明明那么普通，却又那么自信”就非常有意思。但是毕竟还是以幽默为核心，不能光输出观点，毕竟这节目不是超级演说家，也不是奇葩说，失去了幽默的外壳，单纯输出观点，这场脱口秀就变得很尴尬了。,,,,"脱口秀大会,颜怡颜悦脱口秀大会杀疯了,女权",0,2,1,2022-08-31 22:35,HUAWEI P40 Pro 5G,,,,True,0.9969150572064885
4808611282557957,M3C1aaJrn,7733241885,蓝莓挞x,#女权#科普一下说实话真不觉得有什么问题,,,,女权,0,0,1,2022-08-31 19:35,iPhone 7 Plus,['https://wx1.sinaimg.cn/large/008rlTtPly1h5q6h8zm6xj30tw18h4aw.jpg'],,,True,0.5325900286685001
4808610243412728,M3BZuejO0,2630732282,温柔小姑s,在喜欢你的人那里去热爱生活在不喜欢你的人那里去看清世界狗#女权##狗狗##狗#S,,苏州,,"女权,狗狗,狗",0,3,3,2022-08-31 19:31,iPhone 7,"['https://wx4.sinaimg.cn/large/9ccdc9faly1h5q6e4dv23j20u0100gp7.jpg', 'https://wx2.sinaimg.cn/large/9ccdc9faly1h5q6e4y66xj20u00zutcj.jpg']",,,True,0.9980700497797814
4808591352008573,M3Bv18qwl,6329562375,小奶白兔s,真挚而热烈#狗狗##女权#狗#成年人的世界#,,,,"狗狗,女权,成年人的世界",0,0,3,2022-08-31 18:16,,"['https://wx4.sinaimg.cn/large/006UmcjJly1h5q45nai4kj30u0100781.jpg', 'https://wx3.sinaimg.cn/large/006UmcjJly1h5q45o5twnj30u00zzwgq.jpg', 'https://wx3.sinaimg.cn/large/006UmcjJly1h5q45lzml3j30u00zywgo.jpg', 'https://wx1.sinaimg.cn/large/006UmcjJly1h5q45r0azrj30qm0w0mzt.jpg']",,,True,0.8976870583644633
4808289893748526,M3tENfJa6,2630732282,温柔小姑s,你风尘仆仆走向我胜过所有遥远的温柔让狗#狗##女权##重女轻男#S,,苏州,,"狗,女权,重女轻男",0,0,5,2022-08-30 22:18,iPhone 7,"['https://wx2.sinaimg.cn/large/9ccdc9faly1h5p5klftwqj20u00w1aff.jpg', 'https://wx1.sinaimg.cn/large/9ccdc9faly1h5p5kosam0j20u0104gs2.jpg', 'https://wx2.sinaimg.cn/large/9ccdc9faly1h5p5ktcuxhj20u00zzwkg.jpg', 'https://wx4.sinaimg.cn/large/9ccdc9faly1h5p5kr8zihj20u00zxjxa.jpg']",,,True,0.9560471876893822
4808287075964172,M3tAfp1yk,2295498844,爱吃薯片的软妹s,自信一点我们不会比今年更加年轻了#狗狗#狗崽#女权#狗狗S#舔狗#,,,,"狗狗,女权,舔狗",0,0,1,2022-08-30 22:07,,['https://wx3.sinaimg.cn/large/88d2885cly1h5p56gt2e9j20hp13sadm.jpg'],,,True,0.1679844137015235
4808276208524468,M3tiIzLBq,1973950901,魔法小仙子s,日常没意思#狗##重女轻男##女权#,,,,"狗,重女轻男,女权",0,0,1,2022-08-30 21:24,日常超话,,,,True,0.021288474399565605
4808261733713368,M3sVnfA12,7772539795,芋泥麻薯奶茶_,#女权主义##女权##反婚##反婚党#,,,,"女权主义,女权,反婚,反婚党",0,0,2,2022-08-30 20:26,Redmi K30 全速热爱,"['https://wx4.sinaimg.cn/large/008u0MF5ly1h5p2bnr7bpj30mi2g9qpt.jpg', 'https://wx4.sinaimg.cn/large/008u0MF5ly1h5p2bocr2hj30mi22vnet.jpg', 'https://wx1.sinaimg.cn/large/008u0MF5ly1h5p2boog98j30mi2ec7fc.jpg']",,,True,0.028827729419889092
4808250949897190,M3sDYFwI6,5680956822,甜莓星星酒s,隔壁搬来一堆情侣给我整夜整夜睡不着，好烦呀有没有人给我想想办法让我入睡呀#重女轻男##狗##女权#狗s,,丽水,,"重女轻男,狗,女权",0,0,2,2022-08-30 19:43,iPhone客户端,"['https://wx1.sinaimg.cn/large/006csInQly1h5p13rwtbqj30u00zzq9e.jpg', 'https://wx1.sinaimg.cn/large/006csInQly1h5p13sgfy0j30u0104tf4.jpg', 'https://wx4.sinaimg.cn/large/006csInQly1h5p13r302yj30u00w1n2i.jpg', 'https://wx2.sinaimg.cn/large/006csInQly1h5p13t5y71j30qo0qo76j.jpg']",,,True,1.825610415062684e-06
4808246609316170,M3swYD5yO,2630732282,温柔小姑s,我对自己说，跨过去，春天不远了，永远不要失去发芽的心情#狗#狗#女权##重女轻男#s,,苏州,,"狗,女权,重女轻男",0,1,5,2022-08-30 19:26,狗超话,"['https://wx2.sinaimg.cn/large/9ccdc9fagy1h5p0laum55j20u0102ab6.jpg', 'https://wx1.sinaimg.cn/large/9ccdc9fagy1h5p0lbjp73j20u010474r.jpg']",,,True,0.12561621253507715
4808241517432429,M3soLvbvT,6329562375,小奶白兔s,除了开心，什么都好。你能给我我想要的天下吗，我的狗子#狗狗##女权#狗,,,,"狗狗,女权",0,0,1,2022-08-30 19:06,,"['https://wx2.sinaimg.cn/large/006UmcjJly1h5ozyle9uej30tz102mzq.jpg', 'https://wx3.sinaimg.cn/large/006UmcjJly1h5ozyktsgpj30u0103wh6.jpg', 'https://wx3.sinaimg.cn/large/006UmcjJly1h5ozylteyzj30u0101mze.jpg']",,,True,0.5727201658081392
4808211951256044,M3rD55gKM,7772851195,骑马还是加嘛,喜欢睡觉睡到自然醒的感觉，🐶#狗##女权#S#狗子##肖战#,,,,"狗,女权,狗子,肖战",0,0,2,2022-08-30 17:08,iPhone客户端,"['https://wx1.sinaimg.cn/large/008u25FFgy1h5owmk6f9xj30tv1037b9.jpg', 'https://wx3.sinaimg.cn/large/008u25FFly1h5owfkuxqzj30lk0xwq96.jpg']",,,True,0.2137503373558728
4808205517982759,M3rsHxuGb,1973950901,魔法小仙子s,哈士奇我的狗子丢了嘛#狗##重女轻男##女权#O网页链接,,,,"狗,重女轻男,女权",0,0,0,2022-08-30 16:43,哈士奇超话,,,,True,0.00761667870648397
4807951925382173,M3kRGmA9f,7745857843,男德允毛,虚假的男女平等：我们要争取我们的权利真正的男女平等：房贷车贷我们来，矿井外卖快递我们来，男人我们养望周知，不然你跟我谈什么男女平等#女权#,,,,女权,0,4,15,2022-08-29 23:55,iPhone 12,,,,True,0.37140473565053
4807947479682417,M3kKvECQ1,7669663942,kkxkkxy,"别再曲解女权啦！这是在给女权主义事业帮倒忙我想说的都在图片中我的评论里了若你们这些女拳主义者执意如此的话，请称呼自己是女拳，别叫自己女权，女权主义的口碑就是被极端女权主义者玩儿坏的请尊重一下我们女权主义者#女权不是女性至上,是人权平等##女权##女权主义#",,,,"女权不是女性至上,是人权平等,女权,女权主义",0,4,4,2022-08-29 23:37,新版微博 weibo.com,['https://wx1.sinaimg.cn/large/008n37X8gy1h5o25i765mj30gl0cbq79.jpg'],,,True,0.0006330474099893735
4807947232742411,M3kK7bvqr,1894168964,米其林的小米酱s,无聊#狗狗#狗#女权#S,,中山,,"狗狗,女权",0,0,4,2022-08-29 23:36,狗超话,"['https://wx1.sinaimg.cn/large/70e6b984ly1h5o282nf7rj20pk0y30zu.jpg', 'https://wx3.sinaimg.cn/large/70e6b984ly1h5o27892x1j20pq0ybagb.jpg']",,,True,0.009626577500964295
4807945874050158,M3kHVgZD8,1973950901,魔法小仙子s,日常我的狗丢了#狗##重女轻男##女权#,,,,"狗,重女轻男,女权",0,0,1,2022-08-29 23:31,日常超话,,,,True,0.17626867956183545
4807935673243336,M3krtdBJS,5525900952,张妥妥的文身工作室,【张妥妥的文身工作室】偷个懒，歇一天，打个拳#纹身##天津纹身##北京纹身##女权#,,天津,,"纹身,天津纹身,北京纹身,女权",0,0,0,2022-08-29 22:50,,['https://wx2.sinaimg.cn/large/0061Y7gIly1h5o0v43x7mj31ww2pgnho.jpg'],,,True,0.998793232151942
4807929489786661,M3khuF3Xn,2051308277,莹莹不吃饭饭s,等你@狗#女权#S#运动就是坚持##不可辜负的美食#密室大逃脱我比狗困,,,狗,"女权,运动就是坚持,不可辜负的美食",0,0,1,2022-08-29 22:26,我比狗困超话,,,,True,0.9378568914589589
4807908951327665,M3jKn5znX,5680956822,甜莓星星酒s,#治愈不开心#成熟是给陌生人的，孩子气的一面是给亲人的。#重女轻男##狗#狗#女权#s,,丽水,,"治愈不开心,重女轻男,狗,女权",0,0,2,2022-08-29 21:04,iPhone客户端,"['https://wx1.sinaimg.cn/large/006csInQly1h5nxtmmp8aj30u0106k0g.jpg', 'https://wx1.sinaimg.cn/large/006csInQly1h5nxtn7gjfj30u0101jzv.jpg', 'https://wx1.sinaimg.cn/large/006csInQly1h5nxtnruv7j30u00zmn63.jpg', 'https://wx4.sinaimg.cn/large/006csInQly1h5nxtm2yu5j30u00zx7cv.jpg', 'https://wx2.sinaimg.cn/large/006csInQly1h5nxto931yj30u0102n63.jpg', 'https://wx2.sinaimg.cn/large/006csInQly1h5nxtonss4j30u00zv7dn.jpg']",,,True,0.1322226263954126
4807897106874662,M3jrgsQpE,6329562375,小奶白兔s,不知道什么时候让你觉得，能够触碰到我#狗狗#狗#女权#,,,,"狗狗,女权",0,0,1,2022-08-29 20:17,,"['https://wx3.sinaimg.cn/large/006UmcjJly1h5nwfnmx0mj30tz0zwtbg.jpg', 'https://wx2.sinaimg.cn/large/006UmcjJly1h5nwfn1ddcj30u0107q4z.jpg']",,,True,0.005058255193922334
4807879016057297,M3iY5ppMl,2154731001,大嘴狸,#情感##彩礼#情感#感情##女权#L大嘴狸的微博视频,,,,"情感,彩礼,感情,女权",0,0,0,2022-08-29 19:05,iPhone客户端,,"http://f.video.weibocdn.com/o0/ot82zRPvlx07YNzvrAww01041201ABCY0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015026&ssig=uI3Hctv3Et&KID=unistore,video",,True,0.9927184448215356
4807571310122589,M3aXN0vTf,1973950901,魔法小仙子s,哈士奇生活不易，琦琦叹气#重女轻男##狗##女权#,,,,"重女轻男,狗,女权",0,0,0,2022-08-28 22:43,哈士奇超话,,,,True,0.9500472176347852
4807533174723831,M39YhjOSP,6329562375,小奶白兔s,平淡的生活总是无趣的，来个狗子给我解解闷吧#女权##狗狗##成年人的世界##致自己#,,,,"女权,狗狗,成年人的世界,致自己",0,0,0,2022-08-28 20:11,,"['https://wx2.sinaimg.cn/large/006UmcjJgy1h5mqa152zaj30u0105gnn.jpg', 'https://wx1.sinaimg.cn/large/006UmcjJgy1h5mqa2jt3kj30u0108q51.jpg', 'https://wx3.sinaimg.cn/large/006UmcjJgy1h5mqa3a6t7j30u0103gno.jpg']",,,True,0.5734308065990658
4807521854820335,M39G1kdZl,2295498844,爱吃薯片的软妹s,#励志#鞠躬不是承认失败，而是要看自己的方式，仰望不是骄傲，而是看到自己的天空#狗狗##狗#狗崽#女权##重女轻男#L爱吃薯片的软妹s的微博视频,,上海,,"励志,狗狗,狗,女权,重女轻男",0,0,1,2022-08-28 19:26,狗狗超话,,"http://f.video.weibocdn.com/u0/C4MHU5Aygx07YM00Ngyc010412000RYI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015038&ssig=7kt2ObmRaB&KID=unistore,video",,True,0.029583959362724732
4807477721565068,M38wQ6z92,2952480454,红太狼的小锅锅s,#谁还不是个小可爱#怦然心动是余生中的得偿所愿，得偿所愿是世界上最好的惊喜#狗狗##狗#狗#女权##重女轻男#,,,,"谁还不是个小可爱,狗狗,狗,女权,重女轻男",0,0,0,2022-08-28 16:31,iPhone客户端,"['https://wx3.sinaimg.cn/large/affb46c6ly1h5mk7qzgm6j20zk1bedm4.jpg', 'https://wx4.sinaimg.cn/large/affb46c6ly1h5mk7s0mkej20zk1beteq.jpg']",,,True,0.9784743111341055
4807467659693220,M38gBEFEg,1973950901,魔法小仙子s,日常为什么我的视频不见啦，让我重发一次来#重女轻男##狗##女权#L魔法小仙子s的微博视频,,,,"重女轻男,狗,女权",0,0,0,2022-08-28 15:51,日常超话,,"http://f.video.weibocdn.com/u0/WknMpXfxgx07YLLeypKU0104120039l50E010.mp4?label=mp4_hd&template=464x848.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015038&ssig=dyLtQTtPc%2B&KID=unistore,video",,True,0.5589825911768252
4807386663486319,M369YeCWX,5842309716,SweetLoveK甜爱,论女权与女拳国女对女权主义的理解（田园女拳）：女权是与男性在一起时，干活时男的要有风度，拿钱时要男女平等；女权是女性永远正确，男性要服从女性；女权是我只负责貌美如花，男性负责挣钱养家；女权是女性自己收入不高，但男人工资必须要高，而且全部上交：女权是父母养我几十年，石头缝里蹦出来的男方要给几百万彩礼。然而国外正统女权主义对中华田园女拳的看法（包括我的加拿大老婆）：女拳就是给真正女权主义的抹黑，一群莎碧，让世界实现男女平权的绊脚石。女拳其实就和清末义和团的行为一摸一样，总结来说就是，举着正义的旗号为非作歹，扭曲的执念导致这老娘们儿成事不足、败事有余，最后的结果只能是“搬起石头砸自己的脚”而当越来越多的中国男人外娶时，女拳还不能认清现实、不能正确了解自己的定位。并一再攻击外娶的中国男性。最后除了证明国女素质低下、极度自私、及其中二之外还能证明什么呢？#国女##女权##极端女权已成网络毒瘤#,,,,"国女,女权,极端女权已成网络毒瘤",0,3,3,2022-08-28 10:29,iPhone客户端,,,,True,0.9999975911732408
4807289955942635,M33DZoVWX,1973950901,魔法小仙子s,日常晚上不会睡，白天打瞌睡#狗##重女轻男##女权#O网页链接,,,,"狗,重女轻男,女权",0,0,0,2022-08-28 04:05,日常超话,,,,True,0.0170359726583712
4807267621012370,M333Y4fmy,6212088603,悲伤的白山茶,小红书是那个id举个猫猫，真的叫人匪夷所思，终于懂女权为什么让喷的那么惨了，这样的极端女权究竟还有多少，第一次看到这样的#女权##女权主义#,,,,"女权,女权主义",0,0,0,2022-08-28 02:36,小米手机,"['https://wx3.sinaimg.cn/large/006Mpi1tly1h5lw5nm2m4j30u01uoqhm.jpg', 'https://wx4.sinaimg.cn/large/006Mpi1tly1h5lw5nwrxzj30u01uok1r.jpg', 'https://wx1.sinaimg.cn/large/006Mpi1tly1h5lw5o8w2ej30u01uowmw.jpg', 'https://wx3.sinaimg.cn/large/006Mpi1tly1h5lw5ohcmgj30u01uon7z.jpg', 'https://wx3.sinaimg.cn/large/006Mpi1tly1h5lw5otfpaj30u01uoqig.jpg', 'https://wx3.sinaimg.cn/large/006Mpi1tly1h5lw5p5y6jj30u01uoapb.jpg', 'https://wx1.sinaimg.cn/large/006Mpi1tly1h5lw5pfha7j30u01uok5q.jpg', 'https://wx1.sinaimg.cn/large/006Mpi1tly1h5lw5ppzpjj30u01uoqfq.jpg', 'https://wx2.sinaimg.cn/large/006Mpi1tly1h5lw5q1egaj30u01uoapx.jpg']",,,True,0.00773022445645033
4807219914740749,M31P1jThH,7784259247,希干希纳中郎将,本来以为题干条件够离谱了，没想到第二问更离谱。。。。什么叫男的先上场，输了女的会失去比赛资格，写数学写得想打拳。。。。#女权##教育##教材#,,,,"女权,教育,教材",0,0,0,2022-08-27 23:26,Android客户端,['https://wx1.sinaimg.cn/large/008uNXqvly1h5lqo0grk5j30u014044v.jpg'],,,True,0.5884537338555423
4807198465067440,M31gqlggU,2295498844,爱吃薯片的软妹s,美好的事情当然要分享了#狗狗#狗崽#女权#狗狗S,,上海,,"狗狗,女权",0,2,1,2022-08-27 22:01,,"['https://wx3.sinaimg.cn/large/88d2885cgy1h5lo5b133aj20op13s0xz.jpg', 'https://wx1.sinaimg.cn/large/88d2885cly1h5lo89g9kwj20pf14gtev.jpg']",,,True,0.01363362506408028
4807141867393037,M2ZN8v1gx,2154731001,大嘴狸,#情感##女权##彩礼#L大嘴狸的微博视频,,,,"情感,女权,彩礼",0,0,0,2022-08-27 18:16,iPhone客户端,,"http://f.video.weibocdn.com/o0/z876MSvolx07YKkkwrXq01041200Itg00E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015053&ssig=BiwMMs7MmZ&KID=unistore,video",,True,0.9762341459224294
4807126038087299,M2ZnBxVSj,2952480454,红太狼的小锅锅s,#谁还不是个小可爱#一个人的日落#狗狗##狗#狗#女权##重女轻男#,,,,"谁还不是个小可爱,狗狗,狗,女权,重女轻男",0,0,0,2022-08-27 17:13,iPhone客户端,['https://wx1.sinaimg.cn/large/affb46c6ly1h5lfwpwuxcj20zk1bejv6.jpg'],,,True,0.0015215040761210608
4807124549108908,M2ZlcCdDS,6860032333,庆祝每一天吧,...从打人变成抹脖子，所有的女性被害的事情全都是高高挂起然后轻轻放下，13岁的女孩毁容被砍断手臂，南京姑娘被害两年凶手一直拖延时间，湖北女生因和男人发生口角被抹脖子，女性在网上发声，你说这是打拳，女性要求平等，你说这是打拳。要女性提高生育率，又坐视不管冷处理女性安危。女权是什么？倡导保障女性正当权利不受损害的一系列行为和正面言论，女权也是人权，它不是贬义词。转自QQ，#女权#,,,,女权,1,0,7,2022-08-27 17:07,HUAWEI Mate 20,,,,True,0.9998534390216269
4807096236769668,M2YBxsp6c,1973950901,魔法小仙子s,一个无趣的人，想做有趣的事情。#狗##女权##重女轻男#L魔法小仙子s的微博视频,,广州,,"狗,女权,重女轻男",0,0,0,2022-08-27 15:15,微博视频号,,"http://f.video.weibocdn.com/u0/qtbBlXEigx07YK7SAdK001041200cVv60E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015053&ssig=Fv9bF1IfGd&KID=unistore,video",,True,0.8279401803553966
4806848631013604,M2Sab4fGs,6150625961,生与亡相吻,这是沿袭了几千年的傲慢并且一脉相承#女权#,,,,女权,0,0,1,2022-08-26 22:51,OPPO随光而变R17,['https://wx4.sinaimg.cn/large/006IfoMxgy1h5kk19wwn7j31ok1npnpd.jpg'],,,True,0.036728924371758676
4806810672040657,M2RaX8yRP,2952480454,红太狼的小锅锅s,#谁还不是个小可爱#还有人吗#狗狗##狗#狗#女权##重女轻男#,,,,"谁还不是个小可爱,狗狗,狗,女权,重女轻男",0,0,0,2022-08-26 20:20,iPhone客户端,['https://wx4.sinaimg.cn/large/affb46c6ly1h5kfowcjhwj20zk1betey.jpg'],,,True,0.0018411566703647742
4806804721108221,M2R1m4Eix,2154731001,大嘴狸,#情感##恋爱##彩礼##女权#L大嘴狸的微博视频,,,,"情感,恋爱,彩礼,女权",0,1,0,2022-08-26 19:56,iPhone客户端,,"http://f.video.weibocdn.com/o0/5Y6v5HOulx07YIQlRIY001041201aT390E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015064&ssig=dxOCph6jUb&KID=unistore,video",,True,0.9954005095791061
4806779034142618,M2QlVhnGq,3188781494,草莓味雪糕s,一个无趣的人，想做有趣的事。#女权#狗#狗狗##一个人##治愈不开心#SL草莓味雪糕s的微博视频,,,,"女权,狗狗,一个人,治愈不开心",0,0,0,2022-08-26 18:14,微博视频号,,"http://f.video.weibocdn.com/u0/4l0aP3HXgx07YIJjaDJK010412004XmM0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015064&ssig=WgzoqIfkrx&KID=unistore,video",,True,0.06579139010101254
4806777280927253,M2Qj63TdH,7008306912,丛丛折遗,为什么会这样呢#女权#,,,,女权,0,0,0,2022-08-26 18:07,iPhone客户端,['https://wx2.sinaimg.cn/large/007Ei8Mgly1h5kbuq7cytj30ho0nkq4e.jpg'],,,True,0.09146702063549383
4806761883897455,M2PUgglUb,2614620867,夏日甜心宝贝s,"ᵀʰᵉʰᵃᵖᵖⁱᵉˢᵗᵗʰⁱⁿᵍⁱˢ,ʸᵒᵘʲᵘˢᵗᵇᵉʸᵒᵘʳˢᵉˡᶠ,ˢᵒᵐᵉᵒⁿᵉˡᵒᵛᵉˢʸᵒᵘ最幸福的事是，你只是做你自己，就有人爱你狗#女权#s",,,,女权,0,0,0,2022-08-26 17:06,iPhone客户端,"['https://wx1.sinaimg.cn/large/9bd7f2c3ly1h5ka2r2notj20u0140jya.jpg', 'https://wx4.sinaimg.cn/large/9bd7f2c3ly1h5ka2p6z88j20hs0nq75t.jpg']",,,True,0.9204146930219529
4806475908645056,M2It0AgYo,3305662291,草莓德语,持续感到不安、不敢称赞女性、不敢在女性身后走路、不敢帮女性出头……男人竟然慢慢意识到，自己是一切问题的根源？#德语学习##女权##德国#L草莓德语的微博视频,,,,"德语学习,女权,德国",3,4,13,2022-08-25 22:10,微博视频号,,"http://f.video.weibocdn.com/o0/akIe8OPklx07YHoB81hu01041200FLXX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015075&ssig=r9Nu7gdAzh&KID=unistore,video",,True,0.999116195859932
4806421818118253,M2H3Ly3Vz,2154731001,大嘴狸,#女权##情感##恋爱##彩礼#L大嘴狸的微博视频,,,,"女权,情感,恋爱,彩礼",0,1,0,2022-08-25 18:35,iPhone客户端,,"http://f.video.weibocdn.com/o0/Jay8R4R6lx07YH9QMiRa01041200wOHZ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673015075&ssig=UleuleEQ20&KID=unistore,video",,True,0.9954005095791061
4806205929423054,M2BryDxmK,1692239174,承美真宙,我的四个勇敢女孩的故事。#女权#,,,,女权,0,0,0,2022-08-25 04:17,iPhone客户端,['https://wx4.sinaimg.cn/large/64dd8546gy1h5ii8kc2onj20u06o9u0x.jpg'],,,True,0.9013676994592716
4806177311163698,M2AHp4SJk,7782365616,爱美女王s,#情感#左手牵你，右手做题，不负青春不负你，#狗狗#🐶#女权#成长,,深圳,,"情感,狗狗,女权",0,2,1,2022-08-25 02:23,iPhone客户端,['https://wx4.sinaimg.cn/large/008uG0O4ly1h5ievkt89ej30zk1bd4ha.jpg'],,,True,0.8535234401373978
4806167635951769,M2ArNoYkh,7700055303,难道不是吗199903,#女权#集美们撒疯了,,,,女权,0,0,2,2022-08-25 01:45,iPhone客户端,"['https://wx3.sinaimg.cn/large/008p6E8nly1h5idu1wrygj30zo256hdt.jpg', 'https://wx2.sinaimg.cn/large/008p6E8nly1h5idtzs1l8j30zo256nh6.jpg']",,,True,0.07346608459516568
4806076169718631,M2y4gEMg7,7039669933,年轻的刀削面子,女权之路任重道远啊，明明我们是不平等的那一方，却被如此调侃，父权影响果然根深蒂固#女权#,,,,女权,0,0,0,2022-08-24 19:41,微博轻享版,['https://wx2.sinaimg.cn/large/007GpJJrly1h5i3c3ixmej31e00u0jx1.jpg'],,,True,0.003038475623761694
4806063004582288,M2xJ2je3S,2295498844,爱吃薯片的软妹s,这么美好的事情当然要分享了又不是永远这么美#狗狗#狗崽#女权##回头的人对你来说算礼物吗#摄影SO网页链接,,上海,,"狗狗,女权,回头的人对你来说算礼物吗",0,0,0,2022-08-24 18:49,微博视频号,,,,True,0.9459418816569091
4806056078738302,M2xxRAFem,7774014010,贺兰芷曦,男的能当女的的爹了#女权#,,,,女权,0,0,0,2022-08-24 18:22,OPPO Reno6 5G,['https://wx2.sinaimg.cn/large/008u6YaKly1h5i0zurtcaj32oc3kgnpf.jpg'],,,True,0.12510963830014465
4806025847244661,M2wL6uoFn,3485128697,凤梨奶香s,好无聊哟#狗狗#狗#女权#S,,金华,,"狗狗,女权",0,0,3,2022-08-24 16:21,狗超话,"['https://wx1.sinaimg.cn/large/cfbad7f9ly1h5hxjvr78rj20u00zd42t.jpg', 'https://wx4.sinaimg.cn/large/cfbad7f9ly1h5hxjymogpj20u00ywn1j.jpg', 'https://wx3.sinaimg.cn/large/cfbad7f9ly1h5hxjp7yx3j20u00zpq7a.jpg']",,,True,0.016404314072781867
4806025762572512,M2wKYaNe8,3188781494,草莓味雪糕s,还是很满意的狗#女权##今天穿什么##一个人#S,,,,"女权,今天穿什么,一个人",0,2,2,2022-08-24 16:21,,"['https://wx4.sinaimg.cn/large/be10f1b6ly1h5hxiigw9kj20u00zq421.jpg', 'https://wx1.sinaimg.cn/large/be10f1b6ly1h5hxih1ng7j20u00z7adr.jpg']",,,True,0.5423059078210507
4805751052698782,M2pBTbk4K,3909048809,巧克力果派s,#生活#未来可期而非未来可欺，好起来的从来不是生活，而是你自己#狗狗##狗##女权##重女轻男#狗s,,深圳,,"生活,狗狗,狗,女权,重女轻男",0,0,3,2022-08-23 22:09,狗超话,"['https://wx4.sinaimg.cn/large/e8ff59e9gy1h5h1zv6xi7j20u00zv7f8.jpg', 'https://wx4.sinaimg.cn/large/e8ff59e9gy1h5h1zne15oj20u0106k1z.jpg']",,,True,0.9345685928515165
