id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,has_scored,sentiment_score
4680216456464020,KxENnr7Ao,6005143293,木白棋Z,平等是最大的谎言一个最大的谎言，却被人奉若至宝。何为平等?一视同仁。请问保护弱势群体是不是平等?是特权还是平等?保护不能只是保护一类群体把?那还叫什么一视同仁?请问教育是不是平等?有人说是，人人都可以免费教育。但是为何要考试排名呢？大学录取，还要择优录取呢？请问排名靠后的和排名靠前的是不是平等?按照保护弱势群体的特权思路，那应该给排名靠后的一些特别照顾呀，请问有吗？请问工作是不是平等?为什么学历好的就是比学历一般的待遇要好?职位要高?请问有谁提过给学历一般的给予特权?说到底，平等就是谎言，笼络人心的谎言。人类社会大多都是“能力至上”，少数是“阶级至上”，平等不过是安慰剂罢了。因为讲平等就会有不公平，能力高的和能力低的一样的待遇，对于能力低叫平等，对于能力高的那叫不公平！！请问这个社会，是讲公平?还是讲平等?只有一个答案，站在低位的，他们要求平等，站在高位的，他们要求公平！平等是感性思维，公平是理性思维！#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,0,2021-09-11 12:20,小米9,,,,True,0.9999999980455172
4679909471684228,KxwOf748Y,6005143293,木白棋Z,为什么要保护女性?有人思考过这个问题吗？或者说思考过但是不愿意面对答案?那这个答案我来说，没什么放不开的。社会保护女性的根本原因，是女性能生小孩！！我们常说的弱势群体，老弱病残有哪个有女性的特权多呢？连五弱之一的“孕”都在女性这个群体当中。工厂或者企业不招收，老人、小孩、成年男性都不会有人说什么。但是只要不招收女性，马上歧视女性就来了。为什么女性有这么大的特权呢？男性群体里也有比较弱小的，为什么他们没有女性那么多特权呢？归根结底就是女性能生小孩，从原始社会到现代，保护女性的根本原因就是能生小孩，有小孩出生民族就能延续，国家就能存在。假如女性都失去生育能力了，你觉得社会还会保护女性吗？大家都是人，也没缺胳膊少腿的，更不是年老年弱的，凭啥要保护女性呢？男性各方面都比女性强，凭什么你都没生育能力了，我还要让着你呢？这就是平等吗？好好思考一下，为什么社会保护女性?不要逃避这个话题，你不把这个话题揭开，某些女性总以为，社会给她特权，是理所应该的。#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-10 16:00,小米9,,,,True,1.0
4679877682791662,KxvYYbIeO,6005143293,木白棋Z,天下是一盘棋，每个人都是棋子。你以为你不在其中吗？当女权打着女性的口号，到处颠倒黑白时，你以为伤害的是谁的形象?女权不过是一群披着中国人的皮，但是内里却是西方自由主义的一群人。他们把权利放在口上，谈“权”都是假的，“权力”是政府机关专有的，不是个人，我们平常说的“权利”，强调的是“利”，利益的利。个人的“权利”，那个“权”字，更多体现的是一种选择。所有人的权利都是法律赋予的，然而实际上法律是偏向女性的。一群整天把个人利益放在嘴上，却不管集体利益的人，是些什么人?从这个角度看，就很容易想通，为啥女权会那么思考。维护女性的合法权益，但是坚决反对女权，因为这两个不是一码事。一个强调合法，一个强调权利。女权是一种思想，而不是一种性别，不要被女权绑架，很多女性包括一些男性都是被“女权”的“女”字绑架了。只强调女和权，那么女权和专权就没有什么区别了。附:有人问，女性衣不蔽体合法吗？看事情不是只看结果，破坏公共秩序在先，拒不配合调解在后，互相拉扯是因，衣不蔽体为果。不要用“碰瓷思维”看问题，只看到车撞人了，却不管起因经过，就是某些人的思维。法官判案也不是只看结果，而是看因果，否则杀了人，就不会还分正当防卫，过失杀人，故意杀人了。#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,0,2021-09-10 13:54,小米9,,,,True,0.9999999999581641
4677748406356900,KwCAEqFIE,6005143293,木白棋Z,西安地铁某当事人自述我在现场，还原一下事情。女生打电话声音非常大，已经到了确实有点噪音的地步，还是扯着嗓子吵架，周边很多人有点不太满，委婉提醒。她开始嘲讽周围人，话说的很难听。老大爷说了句女流氓，是在女生疯狂嘲讽之后说的，女生听到后暴起，她没听清是谁，无差别拿她的雨伞攻击身边所有人，伞是这样弄坏的。这期间有人劝她也被怼了回去。为什么女生只对老大爷一个人，是因为老大爷还手了。在被雨伞打到之后老大爷还手了，其他人都躲开了。这时候我就躲得远一点了，没办法，我怂。我见到人打架第一反应做不出拿手机录像，也做不到后来见到姑娘衣不蔽体去录像。伞可能就是在打人和抢夺过程中坏的，我这时候躲远了看不太清楚，毕竟我也是个女生，打架这种事算了。这时候当面对峙女生的只剩老大爷了，其他人都是躲开了。很多人打电话叫安保，安保来了之后也没用，女生喊着让赔偿雨伞，雨伞是她打人抢夺弄坏的。谁能愿意赔呢，所以现场大家都很生气，让她赶紧下车。安保考虑到群情激奋且她情绪激动，就跟她商量能不能都下车，实在不行报警处理。老大爷表示可以，已经走到门边准备下车。她却死活不愿意，有人说不要加自己的揣测，那我就不知道女生为什么不愿意下车了，坐车上不下。眼看着到站了女生死活不肯下车，安保确实突然动手想把她抱下车，她拼死反抗，这个过程中衣服脱落。因为停车就几十秒吧，确实当时拖拽的比较狠。旁边人不是冷漠，是被她骂的狗血淋头的，都希望她赶紧下车。然后就是你们看到的了。围观人员不是不想帮她穿件衣服，她当时谁也不让近身，而且前期都被骂成那样，谁也不想找骂又找打。我补充一下，我没有任何倾向性。无论什么原因起争执，我觉得下车解决就好了，没必要谁劝嘲讽谁。只要下车女生就不理亏，毕竟吵架这事是双方的。女生影响公众秩序是没办法洗的。各位想三个问题1、伞是怎么坏的?轻微肢体接触能导致伞坏?而且该女子还要人赔偿?2、安保拖拽时为什么没人制止呢？如果真的是无缘无故上来就拖拽的话3、该女子最后是被车内乘客和安保一同架出去的，但是却没人愿意为该女子遮身?一切一切都表明该女子早已犯了众怒了！如果这种行为还得不到惩治，那么任何一位女性都可以撒泼打滚，衣不蔽体就能免责了！这就是在搞女性这个性别的政治正确了。而且更不把公共利益放在眼里，已经和我国社会主义制度背道而驰了，个人利益要服从集体利益，更何况还是一个破坏公共秩序的罪犯！#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-04 16:53,小米9,,,,True,0.0
4677688700439661,KwB2m1Qnj,6005143293,木白棋Z,看一看男性被拖拽，有人关注吗？这是女命贵的社会吗？#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,0,2021-09-04 12:55,小米9,['https://wx2.sinaimg.cn/large/006yoY5Tly1gu4i802k5yj30oc1dzagd.jpg'],,,True,0.2767576482720727
4677684804717981,KwAW4jNmt,6005143293,木白棋Z,以前还幻想着，女权只是被蛊惑了而已，真的是天真！都看看女权的想法哈#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,0,2021-09-04 12:40,小米9,['https://wx1.sinaimg.cn/large/006yoY5Tly1gu4hs42a4xj30qu09ota5.jpg'],,,True,0.907840655301658
4677641482011428,KwzOc8rgo,6005143293,木白棋Z,女权名场面看一看啥叫微博女权#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-04 09:48,小米9,['https://wx1.sinaimg.cn/large/006yoY5Tly1gu4ct4zfevj30u014ftcc.jpg'],,,True,0.14339808291679956
4677633848117107,KwzBSy3D5,6005143293,木白棋Z,屁股坐歪的某些媒体我的道理只有一条，从公共利益着想，而不是从私利来看。某些媒体只关注衣不蔽体，根本不管起因，不顾公众利益，早已是西方圣母思想了！这是意识形态之争，而非一个地铁事件！一个女性仗着“女性”这个性别，衣不蔽体，就能掩盖她的罪责。破坏社会公共秩序在先，影响地铁运营，导致成百上千的人滞留，造成更大的安全隐患。凡事讲因果，该女子大声打电话，老人劝阻不听，甚至用伞攻击，然后跟车厢许多人发生矛盾，引起公愤，这是因。如果能因为是“女性”，多次劝阻不听，被强制执行后，造成衣不蔽体，就能掩盖“因”的话，那这个事情就成了毒药。太多女权完全不管公共利益，只看到了这名女性，已经自绝于人民了。你是从公共利益出发，还是从私利出发，就能看出你是不是女权了。因为女权早已成了西方自由主义，只强调个人利益。反女权的根本原因，就是反对西方自由主义，只看重个人利益，不顾集体利益，妄想用“女性”这个性别，来达到政治正确的目的，不好意思，中国不是西方那些圣母国，讲对错而不是讲男女，讲公德而不是讲私德！#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-04 09:17,小米9,,,,True,0.9999999996322222
4677601354318420,KwyLti7pW,6005143293,木白棋Z,西安地铁方，做的最错的一件事，总想着息事宁人。女权主义的抬头，不是忍让就能有结果的。一个女子无理取闹，全车人要她滚出车厢的问题，被说成轻微肢体接触，从女子接打电话开始，把这段视频公布。对于女权组织，逃避是解决不了问题的，地铁事件这是一个个人利益和公共利益的问题，更是一个破坏公共秩序在先的犯罪的问题！！保安再怎么错也是为了维护公共安全，至于那些用“扒”来形容的，这描述的别人要到地铁内众目睽睽之下扒人衣服，怕不是说些话的人脑子少根筋！西安地铁方，如果不站起来说话，永远是被女权这帮人渣批，放出原视频，好好治理一下这股不正之风。向女权主义低头有意义吗？这是一个公共问题，不是一个息事宁人就能解决的！#女权##男权##西安地铁运营分公司#,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-04 07:08,小米9,,,,True,1.122007531217939e-06
4677267797837754,Kwq5twSXo,5918503309,banglawyer,表面上是整治游戏、娱乐、教育等等，实际上是权威开始解体，越来越多的人看到了“家长”不作为和乱作为！通过整风运动，才能强化垄断重新树立“家长”权威！#男权#,,,,男权,0,0,1,2021-09-03 09:03,iPhone客户端,['https://wx4.sinaimg.cn/large/006sxr4Ngy1gu35wbjxv6j60n00ysacx02.jpg'],,,True,0.9993793460917102
4677264144335468,KwpZAibQU,6005143293,木白棋Z,#女权##男权##西安地铁运营分公司#女权就是缺公德！！！女权等于同理心?不顾整车人的利益，拒不配合下车，跟多人争吵，还用伞攻击老人，这就是同理心?地铁停运，滞留上千男女，更影响了后续地铁的运营，造成交通问题。女子拒不配合，自己撒泼打滚，衣不蔽体，给这种人同理心，怕不是同理心用在🐶身上了。一个个的说女性的权益，整车人的权益呢？就因为她一个?整个地铁方权益呢？不配合工作，反倒有理呢？置公共利益于何在?置整车人民利益于何在?你还是社会主义制度国家的人吗？个人利益服从集体利益！！况且还是个罪犯！！宪法规定男女平等，是在平等的基础上保护女性，而不是一味的给女性特权，某些法律法规早已违宪！早就应该整治这股不正之风了。把女性这个性别当成了政治正确，而不是把公理作为评判标准！有人说道德，这究竟是私德，还是公德?还是一个罪犯在违法在先，保安在维护秩序，在维护公德，这叫大义！那些说缺德的人自己先补补德教吧！,,,,"女权,男权,西安地铁运营分公司",0,0,1,2021-09-03 08:48,小米9,,,,True,0.9999999553111569
4677119907208867,KwmeWufm3,6572444318,Ccccccccccccccfffffff,“任何理论都不能挂帅，也不能独尊，或将其放在自我的殿堂上来批斗他人”#女权##男权#,,,,"女权,男权",0,0,0,2021-09-02 23:15,iPhone客户端,,,,True,0.30829216654551883
4676748828216999,KwcAqytCf,6005143293,木白棋Z,#女权##男权#微博女权就是一个笑话特点，拉黑控评，就跟追星一样，清一色的仇男言论。也不难看出女权主要是什么年龄段群体，一帮徜徉于网络，不思学业的，异想天开的女“文艺青年”罢了。有一些，可以评论，但是跟你辩一两句后，见到辩不过，骂一句，马上拉黑。最次的，上来就是骂，没有任何道理可言。女权是个什么权?女权自己明白吗？是“权利”而非“权力”，如果整天还幻想着“权力”，幸好中国没有FBI，不然早把这群女权请去喝茶了，权力只存在于政府机关。权利是啥，权利是法律赋予民众的，不是你自己给自己的，而现在的法律明显是偏向女性的。本就享受着法理上的特权。那些说平等的女权是不是想着要去掉女性的特权?既然要求平等那就应该去掉特权呀?我也呼吁社会赶紧发起去除女性特权的公投，正好女权也想平等。丛林法则，优胜劣汰，就是平等的终极形态呀。没有谁有特权，没有谁保护谁。你强你就上，你弱你就下来。这就是女权想要的吗？很想知道网络实名制后，这些女权还有多少有胆，说那些污言秽语呢？,,,,"女权,男权",0,0,0,2021-09-01 22:41,小米9,,,,True,0.9999999995044107
4676309517340062,Kw19RuNu6,6005143293,木白棋Z,#女权##男权#如何提高生育率国家今年一系列大的政策都和出生率有关，也可以看做是解决民生问题。1、开放三胎2、整治房价3、整治校外培训机构4、整治垄断企业让老百姓买的起房，减少老百姓的教育支出，增加老百姓的收入，尤其这个垄断企业，连摆地摊的生意都要抢。光这几条还是不够，所谓生于忧患，死于安乐。还得从养老金动手。现在有些年轻人之所以不结婚，是觉得老后有养老院可以养，有养老金可以领。然而养老金的来源，基本还是靠未来年轻人交纳的养老保险提供，由于物价上涨，以前交纳的养老金根本不够所有老人领养老金。明面上不是子女在养老人，实际上还是年轻人交纳的养老保险，在让老人提取养老金，如果还不够，国家还得支出财政一部分，填补养老金。然而国家财政来源还是年轻人创造的GDP，所以老年人的养老金怎么说就是来自于年轻人。鉴于当前社会有人不愿意生小孩，国家可采取养老金减额政策。领取养老金时，没有生过子女的（非身体问题），养老金减少。自私的人凭什么让未来年轻人给她们支付养老金?不管是公办养老院还是民营养老院，对于有子女的老人，正常收费（无法生育的、对国家有特殊贡献的也在此列）。对于不婚，单身主义的老人，提高一定额度收费。这样的话，不光可以提高生育率，还能减少养老金支出。减轻国家财政压力，目前老龄化严重，一胎政策的弊端已经显现出来，现在又蹦出一些不婚的人，必须要彻底根治。,,,,"女权,男权",0,0,0,2021-08-31 17:35,小米9,,,,True,1.0
4675994768116963,KvSYcy3AL,6005143293,木白棋Z,#女权##男权#去除女性特权，才是平等的开始《》为什么女权能够制造出这么多社会对立来，而男性的反击虽说有作用，但是作用还是不够。《》那是因为女权靠着国家给的特权才有了跟男性分庭抗礼的能力，谈男女自身能力，大部分男性的综合能力同比来说都是强于大部分女性。既然女权提出平等，男性就应该从去特权化着手，打掉女权的根基才是上上之策。《》去除一切女性特权，才能让女权回归原本姿态，正是由于社会给女性太多特权，才让一些女性有了迷之自信。《》我建议社会广大男性群体发起社会公投，有特权的平等不是平等！！1、工厂或者企业有招聘员工，有绝对自主权，不管是招男还是招女，只招男性或者只招女性都是招聘方的权利，不应被歧视女性所绑架，而改变招聘比例。2、政府机关，应该按能力招聘公务员，不应该为了提高女性公务员数量，给女性特权。3、弱势群体，法律本来就规定只有老幼病残孕，没有女性这一说，从小教育，就应该明确，女性不属于弱势群体，没有必要去保护。4、去除法律中所有保护女性法律，可以采取全民公投，除了弱势群体，老幼病残孕可以有特权，其余群体都不应该享受特权，尤其是女性，法律保护女性的条款太多。平等不是只对女性平等，而是对所有人平等。5、重新塑造观念，没有女性优先的说法，先来后到，能力比拼，这才是对社会所有人都公平。6、男性打女性，女性打男性，应该一视同仁的判决，而不应该给女性特权，男性被女性攻击时，有权正当防卫，直接反击。7、冠谁的姓，谁就有最大责任，而不是扯什么冠姓权，要么不生。冠姓谈平等，那就要绝对平等。8、其他，可根据生活中有女性特权的情况，自行补充，平等就要真正的平等，去除一切特权。站在特权上谈平等是虚伪的，去除一切特权才是平等的开始。,,,,"女权,男权",0,1,0,2021-08-30 20:44,小米9,,,,True,0.9999999999999978
4675605670661554,KvIQD2M6e,6005143293,木白棋Z,#女权##男权#什么是平等？？为什么有些企业或者工厂不用女性就被说歧视女性，难道这些单位没有自主选择的权利吗？为什么有些单位只招男性就被人骂，但是有些单位只招收女性，却无人管？为什么搞科研的，条件相同的情况下要优先女性？为什么沧州实行成年女性轻罪封存制度（试行版），难道平等就是给女性犯罪封存特权？为什么女权整天平权平权的喊着，却从不说她们享受的特权？为什么女权一直喊权利，却从不提责任呢？比如冠姓问题，冠谁的姓，谁就有最大责任，为什么女权反过来说冠姓权呢？个人权利都是法律赋予的，但是法律实际是偏向女性的，女权要平等，是要去除保护女性以及和女性利益相关的法律吗？总结下来，女权要的平等，不过是想特权再加她们所谓的平权罢了……,,,,"女权,男权",1,1,3,2021-08-29 18:58,小米9,,,,True,0.9999998513574816
4675347951911170,KvC8X81bk,5243585677,善良的人爱发呆_578,#男权#支持,,,,男权,0,0,0,2021-08-29 01:54,iPhone客户端,,,,True,0.11981649991432353
4674425566003772,Kve9epbR2,7520909628,纪旭不继续,"我们本应崇尚“平等”社会到底怎么了？不知道从什么开始女性越来越强调“男德”，“女权”主义，甚至发明了“普信男”这种令人作呕的词汇。""强j""，""性骚扰""等字眼不绝于耳，打着受害者的旗号转身直播带货.....不得不承认女生在现实社会中是处于孱弱的地位，但是随着时代进步大量女生已经不断发声，女性群体正在各个领域扮演着重要角色.....真相在女权主义者眼里根本不重要，只要锤的是男性，ta们就集体高潮……真的一定要像小日子过得不错的日本一样吗？加速老龄化问题，提前进入“单身社会”？难道剑拔弩张的局面真的就是唯一的解决途径吗？#女权主义##女权不是女性至上,是人权平等##女权##男权#",,,,"女权主义,女权不是女性至上,是人权平等,女权,男权",0,0,2,2021-08-26 12:49,OnePlus 8T,['https://wx3.sinaimg.cn/large/008cYYa0ly1gtu3e0nbsdj60qw0x0tgg02.jpg'],,,True,0.9999999999835232
4672904342274392,KuAzE9xFK,6005143293,木白棋Z,#女权##男权#婚姻和生育究竟给女人带来了什么有人问我这个问题，我想了很多……带来了什么？那得先看你对婚姻和生育的人生观、价值观。就像某些人觉得无偿奉献是光荣，但是总有一部分人觉得无偿奉献是傻子。婚姻和生育不需要分开来说，婚姻一般来说就代表了生育。除非你身体有问题，或者某些嘴上说为了爱情而结婚，实则根本不想承担家庭责任，只顾享受二人世界的某些群体。如果这些人的爱情真的那么高尚，为什么不是柏拉图式的爱情呢？还非要讲究肉体的欢愉？近些年，某些女性群体已经被西方自由主义洗脑，存在着个人利益至上的心理，至于其他人的利益，群体利益根本无所谓。看到了，某些女性居然可以理直气壮的说，“孝道恶奴”，人为什么要孝？要子女孝道，就是把子女当工具。各种各样荒缪的语言，甚至看这篇短文的你，是否也有这样的想法？只想说一句话，某些家养的动物都知道报恩，偏偏某些人要讲不孝，畜牲不如。自由主义一样影响着婚姻，《第二性》这本书，就明确说，婚姻就是让女性成为第二性的根本原因，觉得这是损害女性利益的根本。说到底，这本书充斥着西方自由主义思想，用这部书的思想来看，军人为国家牺牲就是损害自己的利益，所以我们看到了《第二性》这部书作者的祖国---法国，做了一件轰动世界的大事“投降”，而后成了全世界的笑料。某些女性以《第二性》为圣典，甚至觉得是女权圣典。实际上这本书从本质上说，就是讲自由主义，利己主义，所以作者觉得女性被束缚，是被定义出来的，才会产生婚姻就是限制、损害利益的思想，作者根本就不明白或者不愿意明白，每个人都是生育而来，包括女性自身。没有生育就没有人类，没有国家，没有你我。你能够在那扯淡什么“自由”的基础，就是生育。所谓的女性被定义出来的，不过是作者的臆想，因为她不也是在给女性作定义吗？难道她给女性的定义就正确呢？相反，一个自由主义的人，只顾自己的思想，永远不会有一个相对正确的定义。拿我们国家来说，男性从小就被教育孝道，尊重长辈，保护女性，保卫国家，个人利益服从集体利益，用《第二性》的思想来看我们国家，估计会觉得我们的想法很荒缪。体制不同罢了，而正是由于西方这种自由主义，利己主义的思想，你看到当今的西方，尤其号称自由民主灯塔的美国，各种分裂，各种社会撕裂，贩毒成了合法，枪战成了常态，监狱成了产业，人命成了数字。因为西方社会的每个群体都只管自己的利益，根本没有集体利益，国家利益。婚姻给女人带来一个属于自己的家，可以躲避风雨，有人疼爱，更拥有了自己的宝宝，自己人生也有了延续。更是尽到了社会一份子的责任，国家、社会都需要人口才能发展和进步，人口就是社会、民族、国家的根本利益。没有国家保护着，你，啥都不是！！！每个人都有每个人的社会责任，你可以不尽这份责任，别人为社会作出无偿贡献，或许是你的眼中的傻子，但请你尊重别人。就从这个问法，充满了浓烈的利益思想，不是问“为什么结婚”而是问“带来了什么”，只能说，如果你想拿结婚来赚钱，带来利益，那你还是别结婚了，因为别人也会把你当成一个商品来看。或者你觉得结婚根本不能带来利益，甚至还限制、损害利益，那你更是大可不必结婚。,,,,"女权,男权",0,0,0,2021-08-22 08:04,小米9,,,,True,1.0
4672237082515387,KujdqaymL,5643384463,牙龈出血_L,😅哪位兄弟有舔狗互助群拉一下我这是不是晚期没救了#男权#有没有男拳师帮帮我,,,,男权,0,5,5,2021-08-20 11:53,iPhone客户端,['https://wx4.sinaimg.cn/large/0069V463ly1gtn43gxsvaj30u01syafg.jpg'],,,True,0.006492292285148249
4672036041655919,KudZa6WMn,7474788454,休闲时间我只爱打拳,恶意引战发表不当言论比如我花十几万就是买断了你的人生，我们就是老板与下属的关系，你回老家是要请假的#男权##男权的真心话##杨笠##性别平等#@SoulAppL休闲时间我只爱打拳的微博视频,,,SoulApp,"男权,杨笠,性别平等",0,0,0,2021-08-19 22:34,微博视频号,,"http://f.video.weibocdn.com/mr70u65Vlx07P9FOoIEg010412008vLp0E010.mp4?label=mp4_720p&template=616x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1673346031&ssig=qU0cd5csLD&KID=unistore,video",,True,0.987363395904591
4671994211340552,KucTH5CJO,5650066595,gb是人间美味不接受逆转,笑拉了男拳语录:想当外国人的犬起因，巴基斯坦400多人侵害女子新闻评论区大打男拳甚至上升国家外交却的贼喊捉贼说女拳慕洋犬衍生出来的话题#男拳警告##男权#,,,,"男拳警告,男权",0,0,1,2021-08-19 19:48,Note 9 Pro 一亿像素,['https://wx4.sinaimg.cn/large/006an6qngy1gtmc367umnj30u00dwq47.jpg'],,,True,0.8036072326377609
4671802603996793,Ku7UEgLKp,6005143293,木白棋Z,#女权##男权#平等只是理想男女平等会存在吗？永远不会，因为男女有别。有人会说，男女平等跟男女有别没有关系。怎么会没有关系呢？说通俗点，男女平等要一视同仁。就拿奥运会来说，为什么要分男女组呢？那不是先天的就歧视女性吗？认为女性不如男性？但是如果不分男女组会造成什么呢？那基本不会有女性参加比赛了，因为事实就是男性比女性强。最后金牌都会是男性。这就是绝对平等造成的后果。再往大了说，造成不平等的根本原因是能力有别，每个人的能力都不同。丛林法则在人类社会一样是根深蒂固的。但是人类社会强化了“强食”，但是弱化了“弱肉”，提出要保护弱势群体。但是“强食”是永远不变，当今社会，更多的是能力决定地位。普遍来说，能力强的就是比能力弱社会地位高，当然依然有阶级决定地位，不过不像古代大部分都是阶级决定地位。社会想完全平等，除了把每个人的能力弄成一样的，还得取消领导层次，那结果就是人类一盘散沙，各管各的，没有统一的主流思想，只会国家混乱，甚至人类灭绝。平等只是理想，是追求的目标，但是一味苛求平等，只会造成更大的不平等、不公平、不合理。,,,,"女权,男权",0,5,2,2021-08-19 07:06,小米9,,,,True,1.0
4671469559482159,KtZftDMK3,6206743341,Dht真厉害,让男朋友自己洗他的内裤，就是女生连最基本的都没有做到？我身边到底都是什么男拳#男权#？？？我吐了,,,,男权,0,0,0,2021-08-18 09:03,iPhone,,,,True,0.0274973735071945
4670206641441680,Ktsow632U,1693496950,媒介360,【#警方通报阿里女员工被侵害案最新进展#：#侵害阿里女员工嫌疑人涉嫌强制猥亵#】近日，公安机关在济南、杭州两地同步全面调查取证，依法开展讯问询问、调阅视频监控、固定提取电子数据、勘验检查等工作。根据《中华人民共和国刑法》第237条规定，犯罪嫌疑人王某文、张某因涉嫌强制猥亵罪，已被济南市公安局槐荫区分局依法采取刑事强制措施，没有证据证明有强奸犯罪事实发生。目前，案件正在进一步侦办中，#阿里巴巴#以女性为主的生意平台，如何保障和维护女性员工权利？#夏日七夕表白大作战##男权压迫下的女性##阿里巴巴女员工被侵害##张勇阿里内网回应女员工被侵害##男权#Vs.#女权#？#侵害阿里女员工嫌疑人涉嫌强制猥亵#@阿里巴巴@乡村教师代言人-马云#阿里破冰文化#,,,"阿里巴巴,乡村教师代言人-马云","警方通报阿里女员工被侵害案最新进展,侵害阿里女员工嫌疑人涉嫌强制猥亵,阿里巴巴,夏日七夕表白大作战,男权压迫下的女性,阿里巴巴女员工被侵害,张勇阿里内网回应女员工被侵害,男权,女权,阿里 破冰文化",0,0,0,2021-08-14 21:24,iPhone客户端,['https://wx4.sinaimg.cn/large/64f0b676ly1gtgmrh8kqoj20u07mm4qr.jpg'],,,True,0.9987527359727344
4670156481764212,Ktr5C7oX2,5951535288,HYGIRLS-默,"#男权##女权##女权不是女性至上,是人权平等#男权要么是西方极右incel意识形态渗透要么是本土封建主义余孽，女权则是马克思主义哲学中家庭婚姻线的先进理念和中国特色社会主义思想中妇女解放的传承。天天把这两个相提并论的有一个是一个，都是境外势力。侵华日军和抗美援朝解放军都特么是有团有营有小队的拿着枪在别的国家打仗，都特么是杀人，能一样吗？",,,,"男权,女权,女权不是女性至上,是人权平等",0,1,2,2021-08-14 18:05,微博轻享版,,,,True,0.999999902164902
4669785005100702,KthqsloVo,6012932236,被郑少女喜欢的她,#男女平等##女权主义##男权##阿里巴巴##阿里巴巴女员工被侵害##霍尊#我也只是发表了个人看法，发表看法十分注意限定词的使用，没有以偏概全，偏有杠精来怼我，什么不会认为自己眼瞎这种话在公众场合说出来可见人品不会好到哪里去还有阿里男员工发表的言论也是挺厉害的，明眼人都感觉出来,,,,"男女平等,女权主义,男权,阿里巴巴,阿里巴巴女员工被侵害,霍尊",0,0,1,2021-08-13 17:29,五星入门机 Redmi 8,"['https://wx2.sinaimg.cn/large/006yVEm0ly1gtfacfvuduj30k00ttdlq.jpg', 'https://wx3.sinaimg.cn/large/006yVEm0ly1gtfab3oei1j30k00jutcp.jpg', 'https://wx4.sinaimg.cn/large/006yVEm0ly1gtfab4206ij30jm0g8q6a.jpg']",,,True,0.1820101965348534
