id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,has_scored,sentiment_score
4.79743E+15,LESIIevyu,3313431777,遠方之子致良知,#田园女权#,,唐山,,田园女权,0,0,0,2022/7/31 23:23,iPhone客户端,"['https://wx1.sinaimg.cn/large/c57ef4e1ly1h4qiungla6j21yc0wie4r.jpg', 'https://wx3.sinaimg.cn/large/c57ef4e1ly1h4qiurikh3j21yc0wi1kx.jpg', 'https://wx3.sinaimg.cn/large/c57ef4e1ly1h4qiuim79aj21yc0wie01.jpg', 'https://wx2.sinaimg.cn/large/c57ef4e1ly1h4qiuvfa0lj21yc0wi7wh.jpg', 'https://wx3.sinaimg.cn/large/c57ef4e1ly1h4qiv03ag1j21yc0wiqtb.jpg', 'https://wx1.sinaimg.cn/large/c57ef4e1ly1h4qiv9k260j21yc0wi1kx.jpg', 'https://wx4.sinaimg.cn/large/c57ef4e1ly1h4qived4qcj21yc0wie81.jpg', 'https://wx4.sinaimg.cn/large/c57ef4e1ly1h4qivhh35pj21yc0wi4p0.jpg']",,,TRUE,0.362068584
4.79667E+15,LEyWVszVp,7131027470,JJJJZLinLiKEKE,#女权##女权主义##田园女权##全球最大精子银行上调精子价格#小姐姐们加油啊，坚持不婚然后高价买一些高端精子，去当个伟大又精致的单亲妈妈，希望女权主义者一定要说到做到，别让那些男权们看不起你们,,,,"女权,女权主义,田园女权,全球最大精子银行上调精子价格",0,0,0,2022/7/29 21:03,Android客户端,,,,TRUE,0.980176512
4.7858E+15,LzZVabxMk,3124627695,二十四xxxx,O女权与田园女👊🏻#女权##女权与田园女权##田园女权#,,,,"女权,女权与田园女权,田园女权",0,0,1,2022/6/29 20:32,iPhone 12 Pro,,,,TRUE,0.996813861
4.77914E+15,LxcUt9f2c,6155183598,很大很大就是我,girlhelpgirls勇敢女孩的世界是不需要男人的#张雨绮##田园女权##中华田园女权#,,,,"张雨绮,田园女权",1,0,2,2022/6/11 12:05,iPhone客户端,"['https://wx4.sinaimg.cn/large/006IywqOgy1h3468epc8mj30mz11qdl5.jpg', 'https://wx4.sinaimg.cn/large/006IywqOgy1h3468gcv0gj30mz10m790.jpg', 'https://wx1.sinaimg.cn/large/006IywqOgy1h3468h67ooj30mz11qq90.jpg']",,,TRUE,0.997115223
4.77789E+15,LwGiyq6BQ,7422046482,女宝迷惑行为大赏3017300,#结婚16年3个女儿都非亲生##田园女权##极端女权已成网络毒瘤#来！田园们开始吧,,,,"结婚16年3个女儿都非亲生,田园女权,极端女权已成网络毒瘤",0,2,8,2022/6/8 1:03,HUAWEI Mate 20 Pro,,,,TRUE,0.691109452
4.85257E+15,Mm3v7EW99,2109730433,FLR永恒国度,把他训练调教成一个sissy女仆来服侍他的女主人，是女性主导关系FLR中非常有趣的一个内容。当然，这并不适合每个人。我们可以把它作为一个游戏来尝试，看看它会走向何方。♀️女神学院【FLR中文站】O网页链接#女性主导##女性至上##femocracy##女权##田园女权##做家务的男人#,,,,"女性主导,女性至上,femocracy,女权,田园女权,做家务的男人",0,1,0,2022/12/31 2:38,HarmonyOS设备,['https://wx2.sinaimg.cn/large/7dbfee81gy1h9meljlhkyj20hw0vugrs.jpg'],,,TRUE,0.999987208
4.85248E+15,Mm18ToZJL,5713266142,李兴旺啊,#田园女权#【女汉奸笑着带日军抓良家女孩，丑恶嘴脸毕露——直击抗战期间汉奸，本照片均为战地记者实拍，全部属实，-哔哩哔哩】O网页链接【【陈昀晕导】与一日中混血儿的对话，他对抗日战争的看法让人愤怒（希望你自己能看到，反思一下为什么你明明有一半中国人的血统却对日本给中国带来的灾难感到骄傲！））-哔哩哔哩】O网页链接【中央民大女讲师：和黑人结婚体现中国女性摆脱父权依赖，追求自由和独立】O网页链接【微博爆料，25岁女子伙同黑人男友侵犯18岁闺蜜】O网页链接【好客汉服圈-汉服妹被洋大人骗财，洋大人的汉服妹朋友怒骂百姓毫无雄风，像草履虫-哔哩哔哩】O网页链接【一个美国人在国内做搏击教练，十年间交往了1242名高学历女性?】O网页链接【外国男子入赘北京当赘婿，天天和丈母娘吵架，让她每天睡在餐厅】O网页链接【9名英国兵叛逃孤岛，与土著女人联合剿灭土著男人，孕育罪恶习俗-哔哩哔哩】O网页链接中华文化户口随男方、姓随父系，便于快速区分、防入侵，对各国危害都降到最低。望复制粘贴母系社会研究,,,,田园女权,0,0,0,2022/12/30 20:38,nova 10z,,,,TRUE,1
4.84448E+15,MiFcB8ZmV,5394255860,王稳健233,#王稳健##田园女权#L王稳健233的微博视频,,,,"王稳健,田园女权",8,6,39,2022/12/8 19:16,微博视频号,,"http://f.video.weibocdn.com/o0/15MRWWXUlx081oGbdwM801041200KNbo0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=holNtHrAAa&KID=unistore,video",,TRUE,0.982385211
4.83868E+15,MgeeRehmd,3177070161,一只大脸来,小红书和微博上站大S，夸大S独立女主的田园女权都是些又当又立的🐷吧！弯弯卡戴珊要的就是你们这帮没脑子又好煽动的傻13去充当舆论的炮灰帮她洗白！被人卖了还帮人数钱！还关你求事！有这点闲工夫还不如想下如何拯救自己的糟糕生活！气死我了！！！！#田园女权##张兰说大S给汪小菲戴绿帽子##汪小菲说你个窝囊废换个床垫行吗#,,,,"田园女权,张兰说大S给汪小菲戴绿帽子,汪小菲说你个窝囊废换个床垫行吗",0,1,2,2022/11/22 18:57,小米11,,,,TRUE,0.000267009
4.83321E+15,MdVS88Apq,1678125481,壮怼怼灬,不尊重女性就是在TS文明女性#女权##田园女权#O网页链接,,,,"女权,田园女权",0,1,0,2022/11/7 16:31,微博视频号,,,,TRUE,0.816397514
4.83228E+15,MdxNwqk3y,6450000233,林湖钟19960827,"#哲学##思想##哲学家##思想家##定律##思考##读书##书摘##文学##书籍##书##理论##论文##学术##学习##想法##人生哲学##哲学语录##思想聚焦##思想者互动##思想者##理论法##逻辑##逻辑思维##多看书摘##语录##经典语录##百阅书摘##生命书摘##微书摘##时间书摘##读书摘录##每日书摘##书摘碎语##读书打卡##读书笔记##微信读书##陪你读书##论文答辩##论文发表##期刊论文##毕业论文##期刊##期刊发表##核心期刊##学术期刊##杂志##学术讲座##学术研究##学术交流##命运##命运石之门##命运规则##命运交响曲##改写命运##规律#科学#科学趣闻##科学实验##科学家##进步##进步思想#进步思想#理论家##学者##哲学人生##哲学与人生##婚恋哲学##一个奖励思想、奖励进步的微博##伟大的变革##文艺复兴#文艺复兴西方哲学史#西方哲学##西方哲学史##罗素##尼采#尼采#荣格##黑格尔##草民哲理##哲理#励志哲理人生#励志哲理人生##人生哲理#哲理#人参哲理御发新主张##哲理人生##读点哲理##哲理故事##哲理语录##生活哲理##生活小哲理##生活的哲理##哲理名言##自然哲理##宣言#宣言#婚姻#婚姻#婚姻感情##女权##极端女权已成网络毒瘤##女权主义##闫妮式女权至上#女权主义与平等#女权不是女性至上,是人权平等##女权和女拳的区别##田园女权#女权主义科学女权主义#主义##光脚自由主义##道德绑架##你有被道德绑架的经历吗##父母说为你好是道德绑架吗##有哪些常见的道德绑架##拒绝道德绑架##命运#命运#命运石之门##命运规则##改写命运##颜值改变命运#姓名与命运#姓名与命运##改写命运##去tm的命运##命运交响曲##道德经#道德经#典籍里的中国道德经#L林湖钟19960827的微博视频",,,,"哲学,思想,哲学家,思想家,定律,思考,读书,书摘,文学,书籍,书,理论,论文,学术,学习,想法,人生哲学,哲学语录,思想聚焦,思想者互动,思想者,理论法,逻辑,逻辑思维,多看书摘,语录,经典语录,百阅书摘,生命书摘,微书摘,时间书摘,读书摘录,每日书摘,书摘碎语,读书打卡,读书笔记,微信读书,陪你读书,论文答辩,论文发表,期刊论文,毕业论文,期刊,期刊发表,核心期刊,学术期刊,杂志,学术讲座,学术研究,学术交流,命运,命运石之门,命运规则,命运交响曲,改写命运,规律,科学趣闻,科学实验,科学家,进步,进步思想,理论家,学者,哲学人生,哲学与人生,婚恋哲学,一个奖励思想、奖励进步的微博,伟大的变革,文艺复兴,西方哲学,西方哲学史,罗素,尼采,荣格,黑格尔,草民哲理,哲理,励志哲理人生,人生哲理,人参哲理 御发新主张,哲理人生,读点哲理,哲理故事,哲理语录,生活哲理,生活小哲理,生活的哲理,哲理名言,自然哲理,宣言,婚姻,婚姻感情,女权,极端女权已成网络毒瘤,女权主义,闫妮式女权至上,女权不是女性至上,是人权平等,女权和女拳的区别,田园女权,主义,光脚自由主义,道德绑架,你有被道德绑架的经历吗,父母说为你好是道德绑架吗,有哪些常见的道德绑架,拒绝道德绑架,颜值改变命运,姓名与命运,去tm的命运,道德经,典籍里的中国道德经",0,0,0,2022/11/5 3:13,iPhone客户端,,"http://f.video.weibocdn.com/u0/2xz044Sogx080wYGmLAQ0104120022wt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=zy723GZryL&KID=unistore,video",,TRUE,1
4.83228E+15,MdxN2hYcs,6450000233,林湖钟19960827,"#哲学##思想##哲学家##思想家##定律##思考##读书##书摘##文学##书籍##书##理论##论文##学术##学习##想法##人生哲学##哲学语录##思想聚焦##思想者互动##思想者##理论法##逻辑##逻辑思维##多看书摘##语录##经典语录##百阅书摘##生命书摘##微书摘##时间书摘##读书摘录##每日书摘##书摘碎语##读书打卡##读书笔记##微信读书##陪你读书##论文答辩##论文发表##期刊论文##毕业论文##期刊##期刊发表##核心期刊##学术期刊##杂志##学术讲座##学术研究##学术交流##命运##命运石之门##命运规则##命运交响曲##改写命运##规律#科学#科学趣闻##科学实验##科学家##进步##进步思想#进步思想#理论家##学者##哲学人生##哲学与人生##婚恋哲学##一个奖励思想、奖励进步的微博##伟大的变革##文艺复兴#文艺复兴西方哲学史#西方哲学##西方哲学史##罗素##尼采#尼采#荣格##黑格尔##草民哲理##哲理#励志哲理人生#励志哲理人生##人生哲理#哲理#人参哲理御发新主张##哲理人生##读点哲理##哲理故事##哲理语录##生活哲理##生活小哲理##生活的哲理##哲理名言##自然哲理##宣言#宣言#婚姻#婚姻#婚姻感情##女权##极端女权已成网络毒瘤##女权主义##闫妮式女权至上#女权主义与平等#女权不是女性至上,是人权平等##女权和女拳的区别##田园女权#女权主义科学女权主义#主义##光脚自由主义##道德绑架##你有被道德绑架的经历吗##父母说为你好是道德绑架吗##有哪些常见的道德绑架##拒绝道德绑架##命运#命运#命运石之门##命运规则##改写命运##颜值改变命运#姓名与命运#姓名与命运##改写命运##去tm的命运##命运交响曲##道德经#道德经#典籍里的中国道德经#L林湖钟19960827的微博视频",,,,"哲学,思想,哲学家,思想家,定律,思考,读书,书摘,文学,书籍,书,理论,论文,学术,学习,想法,人生哲学,哲学语录,思想聚焦,思想者互动,思想者,理论法,逻辑,逻辑思维,多看书摘,语录,经典语录,百阅书摘,生命书摘,微书摘,时间书摘,读书摘录,每日书摘,书摘碎语,读书打卡,读书笔记,微信读书,陪你读书,论文答辩,论文发表,期刊论文,毕业论文,期刊,期刊发表,核心期刊,学术期刊,杂志,学术讲座,学术研究,学术交流,命运,命运石之门,命运规则,命运交响曲,改写命运,规律,科学趣闻,科学实验,科学家,进步,进步思想,理论家,学者,哲学人生,哲学与人生,婚恋哲学,一个奖励思想、奖励进步的微博,伟大的变革,文艺复兴,西方哲学,西方哲学史,罗素,尼采,荣格,黑格尔,草民哲理,哲理,励志哲理人生,人生哲理,人参哲理 御发新主张,哲理人生,读点哲理,哲理故事,哲理语录,生活哲理,生活小哲理,生活的哲理,哲理名言,自然哲理,宣言,婚姻,婚姻感情,女权,极端女权已成网络毒瘤,女权主义,闫妮式女权至上,女权不是女性至上,是人权平等,女权和女拳的区别,田园女权,主义,光脚自由主义,道德绑架,你有被道德绑架的经历吗,父母说为你好是道德绑架吗,有哪些常见的道德绑架,拒绝道德绑架,颜值改变命运,姓名与命运,去tm的命运,道德经,典籍里的中国道德经",0,0,0,2022/11/5 3:12,iPhone客户端,,"http://f.video.weibocdn.com/u0/75e0SHzhgx080wYBmtdu010412002epR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=Pdgb9LitTg&KID=unistore,video",,TRUE,1
4.83228E+15,MdxMz8mpN,6450000233,林湖钟19960827,"#哲学##思想##哲学家##思想家##定律##思考##读书##书摘##文学##书籍##书##理论##论文##学术##学习##想法##人生哲学##哲学语录##思想聚焦##思想者互动##思想者##理论法##逻辑##逻辑思维##多看书摘##语录##经典语录##百阅书摘##生命书摘##微书摘##时间书摘##读书摘录##每日书摘##书摘碎语##读书打卡##读书笔记##微信读书##陪你读书##论文答辩##论文发表##期刊论文##毕业论文##期刊##期刊发表##核心期刊##学术期刊##杂志##学术讲座##学术研究##学术交流##命运##命运石之门##命运规则##命运交响曲##改写命运##规律#科学#科学趣闻##科学实验##科学家##进步##进步思想#进步思想#理论家##学者##哲学人生##哲学与人生##婚恋哲学##一个奖励思想、奖励进步的微博##伟大的变革##文艺复兴#文艺复兴西方哲学史#西方哲学##西方哲学史##罗素##尼采#尼采#荣格##黑格尔##草民哲理##哲理#励志哲理人生#励志哲理人生##人生哲理#哲理#人参哲理御发新主张##哲理人生##读点哲理##哲理故事##哲理语录##生活哲理##生活小哲理##生活的哲理##哲理名言##自然哲理##宣言#宣言#婚姻#婚姻#婚姻感情##女权##极端女权已成网络毒瘤##女权主义##闫妮式女权至上#女权主义与平等#女权不是女性至上,是人权平等##女权和女拳的区别##田园女权#女权主义科学女权主义#主义##光脚自由主义##道德绑架##你有被道德绑架的经历吗##父母说为你好是道德绑架吗##有哪些常见的道德绑架##拒绝道德绑架##命运#命运#命运石之门##命运规则##改写命运##颜值改变命运#姓名与命运#姓名与命运##改写命运##去tm的命运##命运交响曲##道德经#道德经#典籍里的中国道德经#L林湖钟19960827的微博视频",,,,"哲学,思想,哲学家,思想家,定律,思考,读书,书摘,文学,书籍,书,理论,论文,学术,学习,想法,人生哲学,哲学语录,思想聚焦,思想者互动,思想者,理论法,逻辑,逻辑思维,多看书摘,语录,经典语录,百阅书摘,生命书摘,微书摘,时间书摘,读书摘录,每日书摘,书摘碎语,读书打卡,读书笔记,微信读书,陪你读书,论文答辩,论文发表,期刊论文,毕业论文,期刊,期刊发表,核心期刊,学术期刊,杂志,学术讲座,学术研究,学术交流,命运,命运石之门,命运规则,命运交响曲,改写命运,规律,科学趣闻,科学实验,科学家,进步,进步思想,理论家,学者,哲学人生,哲学与人生,婚恋哲学,一个奖励思想、奖励进步的微博,伟大的变革,文艺复兴,西方哲学,西方哲学史,罗素,尼采,荣格,黑格尔,草民哲理,哲理,励志哲理人生,人生哲理,人参哲理 御发新主张,哲理人生,读点哲理,哲理故事,哲理语录,生活哲理,生活小哲理,生活的哲理,哲理名言,自然哲理,宣言,婚姻,婚姻感情,女权,极端女权已成网络毒瘤,女权主义,闫妮式女权至上,女权不是女性至上,是人权平等,女权和女拳的区别,田园女权,主义,光脚自由主义,道德绑架,你有被道德绑架的经历吗,父母说为你好是道德绑架吗,有哪些常见的道德绑架,拒绝道德绑架,颜值改变命运,姓名与命运,去tm的命运,道德经,典籍里的中国道德经",0,0,0,2022/11/5 3:11,iPhone客户端,,"http://f.video.weibocdn.com/u0/5eEtQ34Bgx080wYw9O6Y010412001Wh20E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=GCxSZ1OcFd&KID=unistore,video",,TRUE,1
4.83228E+15,MdxM8s7Pk,6450000233,林湖钟19960827,"#哲学##思想##哲学家##思想家##定律##思考##读书##书摘##文学##书籍##书##理论##论文##学术##学习##想法##人生哲学##哲学语录##思想聚焦##思想者互动##思想者##理论法##逻辑##逻辑思维##多看书摘##语录##经典语录##百阅书摘##生命书摘##微书摘##时间书摘##读书摘录##每日书摘##书摘碎语##读书打卡##读书笔记##微信读书##陪你读书##论文答辩##论文发表##期刊论文##毕业论文##期刊##期刊发表##核心期刊##学术期刊##杂志##学术讲座##学术研究##学术交流##命运##命运石之门##命运规则##命运交响曲##改写命运##规律#科学#科学趣闻##科学实验##科学家##进步##进步思想#进步思想#理论家##学者##哲学人生##哲学与人生##婚恋哲学##一个奖励思想、奖励进步的微博##伟大的变革##文艺复兴#文艺复兴西方哲学史#西方哲学##西方哲学史##罗素##尼采#尼采#荣格##黑格尔##草民哲理##哲理#励志哲理人生#励志哲理人生##人生哲理#哲理#人参哲理御发新主张##哲理人生##读点哲理##哲理故事##哲理语录##生活哲理##生活小哲理##生活的哲理##哲理名言##自然哲理##宣言#宣言#婚姻#婚姻#婚姻感情##女权##极端女权已成网络毒瘤##女权主义##闫妮式女权至上#女权主义与平等#女权不是女性至上,是人权平等##女权和女拳的区别##田园女权#女权主义科学女权主义#主义##光脚自由主义##道德绑架##你有被道德绑架的经历吗##父母说为你好是道德绑架吗##有哪些常见的道德绑架##拒绝道德绑架##命运#命运#命运石之门##命运规则##改写命运##颜值改变命运#姓名与命运#姓名与命运##改写命运##去tm的命运##命运交响曲##道德经#道德经#典籍里的中国道德经#L林湖钟19960827的微博视频",,,,"哲学,思想,哲学家,思想家,定律,思考,读书,书摘,文学,书籍,书,理论,论文,学术,学习,想法,人生哲学,哲学语录,思想聚焦,思想者互动,思想者,理论法,逻辑,逻辑思维,多看书摘,语录,经典语录,百阅书摘,生命书摘,微书摘,时间书摘,读书摘录,每日书摘,书摘碎语,读书打卡,读书笔记,微信读书,陪你读书,论文答辩,论文发表,期刊论文,毕业论文,期刊,期刊发表,核心期刊,学术期刊,杂志,学术讲座,学术研究,学术交流,命运,命运石之门,命运规则,命运交响曲,改写命运,规律,科学趣闻,科学实验,科学家,进步,进步思想,理论家,学者,哲学人生,哲学与人生,婚恋哲学,一个奖励思想、奖励进步的微博,伟大的变革,文艺复兴,西方哲学,西方哲学史,罗素,尼采,荣格,黑格尔,草民哲理,哲理,励志哲理人生,人生哲理,人参哲理 御发新主张,哲理人生,读点哲理,哲理故事,哲理语录,生活哲理,生活小哲理,生活的哲理,哲理名言,自然哲理,宣言,婚姻,婚姻感情,女权,极端女权已成网络毒瘤,女权主义,闫妮式女权至上,女权不是女性至上,是人权平等,女权和女拳的区别,田园女权,主义,光脚自由主义,道德绑架,你有被道德绑架的经历吗,父母说为你好是道德绑架吗,有哪些常见的道德绑架,拒绝道德绑架,颜值改变命运,姓名与命运,去tm的命运,道德经,典籍里的中国道德经",0,1,0,2022/11/5 3:10,iPhone客户端,,"http://f.video.weibocdn.com/u0/DnzAPTU1gx080wYrWbLW01041200209a0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=NUMEoqKDOj&KID=unistore,video",,TRUE,1
4.82706E+15,Mbm2953ax,7560948815,君道控股,你觉得公司应该开除这些拳师吗？#职场#职场#女权##田园女权#L君道控股的微博视频,,福州,,"职场,女权,田园女权",0,1,0,2022/10/21 17:36,微博视频号,,"http://f.video.weibocdn.com/u0/yNgYalCQgx080a0yBvx601041200khIJ0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019797&ssig=n4ej9gCzlT&KID=unistore,video",,TRUE,0.418906993
4.82565E+15,MaL9x7Azl,7793603701,Chenaiming1995,8.48bNj:/复制打开抖音，看看【人性博弈的作品】女拳割韭菜最快的刀（中）#女拳#女权#田园女权#两...O网页链接,,,," 女拳, 田园女权",0,0,0,2022/10/17 19:43,iPhone客户端,,,,TRUE,0.611389249
4.82375E+15,M9XUrr6rw,1678125481,壮怼怼灬,女子怀疑被偷拍强抢其手机？还有王法吗？？？#女权##田园女权##极端女权已成网络毒瘤##普信女#L壮怼怼灬的微博视频,,,,"女权,田园女权,极端女权已成网络毒瘤,普信女",0,0,0,2022/10/12 14:21,微博视频号,,"http://f.video.weibocdn.com/o0/5cgDXp7mlx07ZVr8q1bG01041201kxag0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019809&ssig=PqgGkxUqVK&KID=unistore,video",,TRUE,0.318533952
4.81665E+15,M6Z2EBncz,7131027470,JJJJZLinLiKEKE,#极端女权已成网络毒瘤##女权##女权主义##田园女权##擦边#抖音已经给我推荐这种视频了其实男生还好，不咋反感擦边，更多反感的是双标的田园女权。O网页链接,,,,"极端女权已成网络毒瘤,女权,女权主义,田园女权,擦边",0,2,0,2022/9/22 23:43,微博视频号,,,,TRUE,1.84E-05
4.81577E+15,M6CkReuXc,1678125481,壮怼怼灬,我建议彩礼可以推广至全球，嫌弃一场财富自由！#彩礼##田园女权##教姐妹们如何要彩礼#L壮怼怼灬的微博视频,,北京,,"彩礼,田园女权,教姐妹们如何要彩礼",0,4,3,2022/9/20 13:54,微博视频号,,"http://f.video.weibocdn.com/o0/WH1ybh5ulx07ZmjJKFEc010412011x2Z0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019809&ssig=MTQFkSDIcM&KID=unistore,video",,TRUE,0.999889819
4.81566E+15,M6zlX4tPI,6361212215,大树-之下,#田园女权##伪女权#L大树-之下的微博视频,,,,"田园女权,伪女权",0,0,0,2022/9/20 6:19,微博视频号,,"http://f.video.weibocdn.com/o0/kNFNGqfilx07ZlOrArgk010412004Rgl0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019809&ssig=mnAWnRb25a&KID=unistore,video",,TRUE,0.933936745
4.81201E+15,M52q6rfGM,6450000233,林湖钟19960827,"克林命运#哲学##思想##哲学家##思想家##定律##思考##读书##书摘##文学##书籍##书##理论##论文##学术##学习##想法##人生哲学##哲学语录##思想聚焦##思想者互动##思想者##理论法##逻辑##逻辑思维##多看书摘##语录##经典语录##百阅书摘##生命书摘##微书摘##时间书摘##读书摘录##每日书摘##书摘碎语##读书打卡##读书笔记##微信读书##陪你读书##论文答辩##论文发表##期刊论文##毕业论文##期刊##期刊发表##核心期刊##学术期刊##杂志##学术讲座##学术研究##学术交流##命运##命运石之门##命运规则##命运交响曲##改写命运##规律#科学#科学趣闻##科学实验##科学家##进步##进步思想#进步思想#理论家##学者##哲学人生##哲学与人生##婚恋哲学##一个奖励思想、奖励进步的微博##伟大的变革##文艺复兴#文艺复兴西方哲学史#西方哲学##西方哲学史##罗素##尼采#尼采#荣格##黑格尔##草民哲理##哲理#励志哲理人生#励志哲理人生##人生哲理#哲理#人参哲理御发新主张##哲理人生##读点哲理##哲理故事##哲理语录##生活哲理##生活小哲理##生活的哲理##哲理名言##自然哲理##宣言#宣言#婚姻#婚姻#婚姻感情##女权##极端女权已成网络毒瘤##女权主义##闫妮式女权至上#女权主义与平等#女权不是女性至上,是人权平等##女权和女拳的区别##田园女权#女权主义科学女权主义#主义##光脚自由主义##道德绑架##你有被道德绑架的经历吗##父母说为你好是道德绑架吗##有哪些常见的道德绑架##拒绝道德绑架##命运#命运#命运石之门##命运规则##改写命运##颜值改变命运#姓名与命运#姓名与命运##改写命运##去tm的命运##命运交响曲##道德经#道德经#典籍里的中国道德经#L林湖钟19960827的微博视频",,,,"哲学,思想,哲学家,思想家,定律,思考,读书,书摘,文学,书籍,书,理论,论文,学术,学习,想法,人生哲学,哲学语录,思想聚焦,思想者互动,思想者,理论法,逻辑,逻辑思维,多看书摘,语录,经典语录,百阅书摘,生命书摘,微书摘,时间书摘,读书摘录,每日书摘,书摘碎语,读书打卡,读书笔记,微信读书,陪你读书,论文答辩,论文发表,期刊论文,毕业论文,期刊,期刊发表,核心期刊,学术期刊,杂志,学术讲座,学术研究,学术交流,命运,命运石之门,命运规则,命运交响曲,改写命运,规律,科学趣闻,科学实验,科学家,进步,进步思想,理论家,学者,哲学人生,哲学与人生,婚恋哲学,一个奖励思想、奖励进步的微博,伟大的变革,文艺复兴,西方哲学,西方哲学史,罗素,尼采,荣格,黑格尔,草民哲理,哲理,励志哲理人生,人生哲理,人参哲理 御发新主张,哲理人生,读点哲理,哲理故事,哲理语录,生活哲理,生活小哲理,生活的哲理,哲理名言,自然哲理,宣言,婚姻,婚姻感情,女权,极端女权已成网络毒瘤,女权主义,闫妮式女权至上,女权不是女性至上,是人权平等,女权和女拳的区别,田园女权,主义,光脚自由主义,道德绑架,你有被道德绑架的经历吗,父母说为你好是道德绑架吗,有哪些常见的道德绑架,拒绝道德绑架,颜值改变命运,姓名与命运,去tm的命运,道德经,典籍里的中国道德经",0,0,0,2022/9/10 4:38,iPhone客户端,,"http://f.video.weibocdn.com/u0/IMpVIS0zgx07Z5KCTv7W01041200223v0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1673019809&ssig=ieYxS7hbwI&KID=unistore,video",,TRUE,1
4.81135E+15,M4LbqgnDw,2847781093,晴空万里WJ,捧杀的受害者#捧杀#毒鸡汤#田园女权##快手#@快手L康哥谈恋爱的快手视频,,,快手,"捧杀 ,田园女权 ,快手",0,0,0,2022/9/8 8:45,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3xbzyieps2p5kqm&a=3xc2chv2x3ysp7q&f=3xqry4ardis8ns4&kpn=KUAISHOU&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5232901377161665621&shareResourceType=PHOTO_OTHER&shareToken=X9nLdpEbbJ1IBmZ,,TRUE,0.177064369
